commodity,scenario,severity,month_offset,month,p2.5,p10,p25,p50,p75,p90,p95,p97.5
cotton,drought,1.75,2,2026-02,1.3107316246100063,1.3916024724379095,1.4576452892456038,1.5187235841163407,1.582912910063586,1.6492051076483591,1.6925651296930657,1.7353942219935543
cotton,drought,1.75,3,2026-03,1.2194087002458758,1.3151265204163782,1.3911288296747506,1.4658814922804728,1.5445134707907844,1.6210757635328452,1.6706777678534486,1.7215320357107604
cotton,drought,1.75,4,2026-04,1.1420890049501247,1.2471153445615784,1.329127862522158,1.4134252687630808,1.502466538139128,1.5898386251531824,1.6470142283772329,1.6985904687416256
cotton,drought,1.75,5,2026-05,1.0796120011835022,1.1833763056439532,1.2712017577409696,1.3645225895980757,1.4576159060665137,1.5542986208105154,1.6189585798582555,1.6769638448245956
cotton,drought,1.75,6,2026-06,1.0237340122866487,1.1272823320992382,1.2164201058594335,1.3172492604597408,1.4176958427396897,1.5213276998088898,1.58719141072892,1.6449765274117667
cotton,drought,1.75,7,2026-07,0.9656403956767992,1.0720269974699708,1.1649413783800757,1.2679853812012878,1.3772506218179934,1.4837780679992163,1.5537599614283006,1.6090006383949336
cotton,drought,1.75,8,2026-08,0.9160550497272011,1.0191035381995364,1.1165810918740737,1.2239161896850654,1.335720216934924,1.4466460496212938,1.5192647945031437,1.5840055499002117
cotton,drought,1.75,9,2026-09,0.8689339048764909,0.9727998859698856,1.0711398642997518,1.1826496945515244,1.297362930952764,1.4107707298704135,1.4847708392715488,1.5560188509872372
cotton,drought,1.75,10,2026-10,0.8311159314672504,0.932992318358764,1.0274348524109995,1.138591934061643,1.256196159301427,1.3759070208672328,1.4513490143193986,1.520868121274946
cotton,drought,1.75,11,2026-11,0.7871268137816285,0.8881540272478818,0.9869191212606887,1.0973742106995168,1.2176653330370844,1.3373561946910857,1.411097903249026,1.4893362521402889
cotton,drought,1.75,12,2026-12,0.7459940990968781,0.8457197482051546,0.9445465835561917,1.058802179258461,1.1802474244908936,1.305343377055428,1.3865973204778028,1.457794985493986
cotton,drought,2.0,1,2026-01,1.391317932702258,1.4769433865790698,1.5237100323563781,1.5655977662175422,1.6115972539497545,1.649740752880699,1.6865039298217321,1.7264042013445262
cotton,drought,2.0,2,2026-02,1.2966382546527728,1.3766395554614435,1.441972260578222,1.5023938237505639,1.5658929672829693,1.6314723717617412,1.674366174161971,1.7167347555299466
cotton,drought,2.0,3,2026-03,1.1997945034020137,1.293972701814929,1.3687525134364702,1.4423027789798655,1.5196699616063913,1.595000749373658,1.6438049051333987,1.693841181762747
cotton,drought,2.0,4,2026-04,1.1176608935822994,1.2204408276076182,1.300699182001599,1.3831935532612314,1.4703303212934926,1.5558336090609315,1.6117862848274667,1.6622593623577067
cotton,drought,2.0,5,2026-05,1.0508248506581672,1.1518223475540628,1.237305991198875,1.3281384838833201,1.4187495277286848,1.5128542608834832,1.575790104256306,1.6322486966291427
cotton,drought,2.0,6,2026-06,0.9910653439195892,1.0913093037330734,1.177602576543803,1.275214143202482,1.372455345915351,1.4727801772041982,1.5365420924393667,1.5924832117646897
cotton,drought,2.0,7,2026-07,0.9297862275383348,1.0322227013900396,1.121687177086416,1.2209051624591525,1.326113391453001,1.4286854801493438,1.496068950205827,1.5492585442549354
cotton,drought,2.0,8,2026-08,0.8772871798722196,0.975974609049005,1.069326867943756,1.1721194951859242,1.2791919247234222,1.3854233252941444,1.4549688115858581,1.516969708521042
cotton,drought,2.0,9,2026-09,0.8276743173410571,0.9266084301820724,1.020278931441976,1.1264939405611925,1.2357602484996248,1.3437831050408935,1.4142694673384426,1.4821344098015543
cotton,drought,2.0,10,2026-10,0.7873845149869753,0.8839003997680396,0.9733735840175348,1.0786818346587497,1.1900979949618866,1.3035099452132328,1.3749823537845811,1.4408435245792337
cotton,drought,2.0,11,2026-11,0.7416901228891905,0.8368855666969603,0.9299494713092147,1.0340285693976563,1.1473759179403795,1.2601576556915948,1.329642643275274,1.4033647037969055
cotton,drought,2.0,12,2026-12,0.6991425059835883,0.792604961400874,0.8852250523766592,0.9923049121217138,1.106122880915818,1.2233622771392656,1.2995131283244707,1.3662392780351138
cotton,flood,0.0,1,2026-01,1.4528011434221042,1.542210439726265,1.5910437328667695,1.634782511918274,1.6828147458192584,1.7226438298542548,1.7610315946062183,1.8026950841140277
cotton,flood,0.0,2,2026-02,1.4137688575903335,1.5009970010175093,1.5722314748923902,1.6381111634126548,1.7073464426338545,1.7788499012266563,1.8256184751133786,1.8718143826175624
cotton,flood,0.0,3,2026-03,1.365985969466879,1.4732094125622879,1.5583474701086102,1.6420856690234766,1.7301694914325256,1.815934844471899,1.8714991863908286,1.9284663183840576
cotton,flood,0.0,4,2026-04,1.3287069793116153,1.4508946808378942,1.546308089541448,1.6443797385326506,1.7479704005160275,1.8496191348173139,1.916137263195115,1.9761410897285947
cotton,flood,0.0,5,2026-05,1.3044555525618093,1.429830152846697,1.5359464228757584,1.6487025585543562,1.7611837957400542,1.8780019711088975,1.9561282262040443,2.0262138587092537
cotton,flood,0.0,6,2026-06,1.2846387883668027,1.414577020861726,1.5264320928889201,1.6529581645473848,1.779004163026498,1.9090472227507875,1.991696696909274,2.0642086984547507
cotton,flood,0.0,7,2026-07,1.258466445063052,1.397114299026488,1.5182045425194812,1.6524961696055553,1.7948955964972697,1.9337270052675795,2.0249305889585396,2.0969227494732734
cotton,flood,0.0,8,2026-08,1.2398812842866265,1.379357500556515,1.5112934518676242,1.6565715975015087,1.8078984429091653,1.9580366512326683,2.0563261838259383,2.1439528509910915
cotton,flood,0.0,9,2026-09,1.2214553359330758,1.367459141419851,1.5056950769639146,1.662443796752192,1.8236955259321719,1.9831122092345435,2.0871337325982746,2.1872866482531426
cotton,flood,0.0,10,2026-10,1.213346303861375,1.3620756601466608,1.4999523332809153,1.6622305775815909,1.8339210080143937,2.008686917213735,2.118824697570706,2.2203156548230165
cotton,flood,0.0,11,2026-11,1.193438895045249,1.3466159992902524,1.4963632860093972,1.6638349025062151,1.8462198773447516,2.0276947390548927,2.1395016571261047,2.2581263653892614
cotton,flood,0.0,12,2026-12,1.1746897770475944,1.3317241298109055,1.4873431532393377,1.667257284469629,1.858492695337202,2.0554767422693296,2.183424371880099,2.2955367456179356
cotton,flood,0.25,1,2026-01,1.458448397606679,1.5482052411474179,1.5972283565635195,1.641137154756422,1.689356097096562,1.7293400027067636,1.7678769864114472,1.8097024281014475
cotton,flood,0.25,2,2026-02,1.4247812792976415,1.5126888782772636,1.584478226495427,1.6508710787539052,1.7206456597766073,1.792706087944264,1.839838961310017,1.8863947075614305
cotton,flood,0.25,3,2026-03,1.381977341599038,1.4904560318332583,1.5765907865574906,1.6613092947364756,1.7504242999061468,1.8371936937681603,1.8934085182606784,1.9510425550592037
cotton,flood,0.25,4,2026-04,1.3494872785868781,1.473585933427174,1.5704915591647348,1.6700969987118592,1.7753077657986598,1.8785462344451564,1.9461046724144955,2.0070469281821413
cotton,flood,0.25,5,2026-05,1.3300064864954562,1.4578368531899741,1.5660316684017155,1.6809964071773518,1.7956808629046572,1.9147872062951987,1.994443754069539,2.065902184108802
cotton,flood,0.25,6,2026-06,1.3148929563268257,1.447891327707426,1.5623806671776834,1.6918865188785548,1.8209009913312153,1.9540066586978724,2.038602587451722,2.1128222988170644
cotton,flood,0.25,7,2026-07,1.293111288304027,1.4355760363810124,1.559999823267462,1.6979884200957363,1.8443080197037134,1.9869613757437652,2.080675740610008,2.154649803085971
cotton,flood,0.25,8,2026-08,1.2789667728098684,1.4228397778041055,1.558934821744587,1.7087926536482887,1.8648898619563279,2.019760963091988,2.1211489329685818,2.2115379057973645
cotton,flood,0.25,9,2026-09,1.2648576245873238,1.416049421090991,1.5591973299183757,1.721515842544995,1.8884973711617428,2.0535786487406678,2.1612963958225087,2.265008070956286
cotton,flood,0.25,10,2026-10,1.2613445008869884,1.415957371980664,1.5592882437235709,1.727985976935307,1.9064682285333456,2.088147620319163,2.202642289442938,2.308148079844706
cotton,flood,0.25,11,2026-11,1.2454721737390098,1.4053277153868606,1.5616039013532483,1.7363771881162622,1.9267140474331137,2.116101113190298,2.2327827513263943,2.356579431552798
cotton,flood,0.25,12,2026-12,1.2306708819888206,1.3951888757552189,1.558224091144812,1.746712223832855,1.947061163917617,2.153432697502408,2.2874778090357872,2.404933018543593
cotton,flood,0.5,1,2026-01,1.4641176035084384,1.5542233452535696,1.6034370208126942,1.6475164990366917,1.6959228755794682,1.7360622045793714,1.774748987273044,1.816737010677462
cotton,flood,0.5,2,2026-02,1.4358794812449145,1.5244718283331422,1.596820373036945,1.6637303862750954,1.7340484699407845,1.8066702061462656,1.8541702166681344,1.9010886045974051
cotton,flood,0.5,3,2026-03,1.398155922083541,1.5079045544275047,1.5950476744988897,1.680757968260636,1.7709162280771933,1.8587014169019263,1.9155743390600843,1.9738830880083136
cotton,flood,0.5,4,2026-04,1.370592571141091,1.496632065630302,1.595053245914981,1.6962164637198112,1.8030726735273055,1.9079257391531195,1.9765407566252617,2.038436118181527
cotton,flood,0.5,5,2026-05,1.3560578976002873,1.486392132861052,1.5967062066171027,1.7139228093519105,1.8308536390133452,1.9522929697602383,2.033509784716981,2.1063679018681203
cotton,flood,0.5,6,2026-06,1.3458596317148062,1.481990210454078,1.5991758562614415,1.7317316639691258,1.8637845200936816,2.000024921716698,2.0866131454724033,2.1625807844528273
cotton,flood,0.5,7,2026-07,1.3287098837629492,1.4750966028101222,1.6029457035847887,1.744733045564284,1.8950807379445294,2.041661257221388,2.1379555235962924,2.213966048632248
cotton,flood,0.5,8,2026-08,1.3192843755947428,1.467692771804875,1.608078017836008,1.7626599040852513,1.9236778541781336,2.08343104581934,2.18801512679401,2.281253483031431
cotton,flood,0.5,9,2026-09,1.3098021380000295,1.4663662717484263,1.6146006922773886,1.782686910633147,1.9556018371333426,2.126548990483664,2.238094300157845,2.3454911890923653
cotton,flood,0.5,10,2026-10,1.3112414360637608,1.471970565167069,1.6209713956017977,1.796342563273838,1.9818853105032679,2.170751672088785,2.2897755820974552,2.3994550265491275
cotton,flood,0.5,11,2026-11,1.2997740747333024,1.4665992299774901,1.6296889716033647,1.8120822774357417,2.010717719015704,2.208361956559772,2.330130849871466,2.4593249971909286
cotton,flood,0.5,12,2026-12,1.2893198267050017,1.4616781024366559,1.6324829363929307,1.8299536738012647,2.039850458141501,2.2560568491535262,2.3964900246696086,2.5195426885333014
cotton,flood,0.75,1,2026-01,1.469808846456972,1.5602648426257237,1.609669819063498,1.6539206407772649,1.702515180107308,1.7428105366507516,1.78164770062437,1.8237989377225179
cotton,flood,0.75,2,2026-02,1.4470641316093953,1.5363465605882642,1.6092586575869918,1.6766898601824152,1.747555680054641,1.8207430965549725,1.868613104013865,1.9158969583847896
cotton,flood,0.75,3,2026-03,1.4145239025376488,1.5255573439938854,1.6137206341789962,1.7004343241935138,1.7916480518667994,1.8804609273981063,1.9379996514625826,1.9969910113042133
cotton,flood,0.75,4,2026-04,1.3920279397033304,1.5200386275833866,1.619999064915093,1.7227444238348304,1.8312718102476966,1.9377647243258476,2.00745284566517,2.0703162190983324
cotton,flood,0.75,5,2026-05,1.3826195889386694,1.5155067371200008,1.6279815802521769,1.7474941551774685,1.8667153594688535,1.9905333748024057,2.0733410185682906,2.1476262391068945
cotton,flood,0.75,6,2026-06,1.3775555945934297,1.516892146428773,1.6368375985278856,1.7725151909012526,1.9076779868197575,2.0471269479467913,2.1357543866854067,2.213511118234149
cotton,flood,0.75,7,2026-07,1.3652884876790792,1.515705147257321,1.64707385880287,1.792764523159934,1.9472511993443082,2.097866994358911,2.1968121854181013,2.2749152356341007
cotton,flood,0.75,8,2026-08,1.3608729332854648,1.5139596924488383,1.6587703830706118,1.8182252427387353,1.984319053980705,2.149108237065266,2.2569891819804235,2.3531667443731665
cotton,flood,0.75,9,2026-09,1.3563436764427772,1.5184710440859763,1.6719727166535723,1.8460315861192496,2.0250907434658862,2.2021122062699092,2.317621084308878,2.4288341347001285
cotton,flood,0.75,10,2026-10,1.3631122206831592,1.5301995579764163,1.6850946423380135,1.8674032357324108,2.060285781426508,2.2566234187772727,2.380355739785486,2.494373941908976
cotton,flood,0.75,11,2026-11,1.3564435087112845,1.5305421488670072,1.700742513427448,1.8910880669648846,2.0983839044252717,2.3046453218995744,2.431723271911385,2.5665502129172144
cotton,flood,0.75,12,2026-12,1.3507637499704135,1.5313359447381842,1.7102806667917294,1.917162084610905,2.137061725995245,2.3635716651445726,2.510697334704108,2.6396142056322094
cotton,flood,1.0,1,2026-01,1.4755222121135598,1.5663298241969856,1.6159268451283852,1.6603496763695573,1.709133109903616,1.7495851004928744,1.7885732303008468,1.8308883155286342
cotton,flood,1.0,2,2026-02,1.458335903773031,1.5483137899715786,1.6217938290036897,1.6897502807126612,1.7611681033319257,1.834925606441424,1.8831684928942478,1.9308206604738587
cotton,flood,1.0,3,2026-03,1.4310835002355236,1.5434167918521053,1.6326121951139678,1.7203410279754618,1.812622579693349,1.9024751728897666,1.960687493293511,2.0203694552415294
cotton,flood,1.0,4,2026-04,1.4137985464939633,1.543811256223832,1.6453350237974818,1.7496872677119848,1.8599119670797286,1.968070376003391,2.0388483840068985,2.102694908528852
cotton,flood,1.0,5,2026-05,1.4097015555897825,1.5451916216989374,1.6598695581296345,1.7817230774436859,1.9032795189214635,2.029522811163355,2.113952443988896,2.189692721204978
cotton,flood,1.0,6,2026-06,1.4099980202079356,1.5526160481129498,1.6753863019280848,1.814259199242613,1.952605176275292,2.095338260791712,2.1860529394936123,2.2656408980281824
cotton,flood,1.0,7,2026-07,1.4028740791105452,1.5574316211194332,1.6924168362564116,1.8421182791671076,2.00085788295255,2.155620042479584,2.2572891366250603,2.337542318012209
cotton,flood,1.0,8,2026-08,1.403772510922144,1.5616851117561443,1.7110607527954054,1.8755421994170693,2.0468718810890167,2.2168558080622334,2.3281375458498994,2.4273469686785845
cotton,flood,1.0,9,2026-09,1.4045389874193865,1.5724272687875462,1.7313833560240168,1.911627104357664,2.0970488170959873,2.2803604293640083,2.3999737142685356,2.5151385267694604
cotton,flood,1.0,10,2026-10,1.4170349373289806,1.5907320041861421,1.7517545104995984,1.9412749639848523,2.1417876597866017,2.3458921255944314,2.4745191154233175,2.593047710097239
cotton,flood,1.0,11,2026-11,1.4155836988074353,1.5972729438119166,1.7748939505516268,1.973538465415404,2.189872287248023,2.4051265889527365,2.5377450676135185,2.6784503890089177
cotton,flood,1.0,12,2026-12,1.4151358494943838,1.6043134064456652,1.7917859317198492,2.0085265060479314,2.2389057013889033,2.476210215345564,2.6303473169513216,2.765407860039624
cotton,flood,1.25,1,2026-01,1.4812577864724592,1.572418381253931,1.6222081931844743,1.6668037025796754,1.7157767645776227,1.7563859980725356,1.7955256805415203,1.838005250801003
cotton,flood,1.25,2,2026-02,1.469695476363015,1.560374236980907,1.6344266419783218,1.702912434180213,1.7748865593208398,1.8492185896764004,1.897837259629578,1.9458606093595356
cotton,flood,1.25,3,2026-03,1.4478369584085897,1.5614853173166552,1.6517249164325898,1.7404807762507044,1.8338426528529166,1.9247471355174262,1.983640937941528,2.0440215867607305
cotton,flood,1.25,4,2026-04,1.4359096344678501,1.5679556766478684,1.671067224150864,1.777051483921649,1.889000041352947,1.998849992611801,2.0707349325508826,2.13557998414307
cotton,flood,1.25,5,2026-05,1.4373139884107369,1.5754579569246319,1.6923821395931817,1.8166224563841276,1.9405598763469971,2.0692759504428224,2.1553593429278104,2.2325831776445395
cotton,flood,1.25,6,2026-06,1.4432044882929478,1.5891812733905977,1.7148428550350439,1.8569863090216074,1.9985904333744848,2.1446849847495395,2.237536059417948,2.3189983716517095
cotton,flood,1.25,7,2026-07,1.4414943798331254,1.6003068003376735,1.739008079289159,1.8928307151350616,2.0559403271244223,2.214962998147399,2.319430982833771,2.4018934872423277
cotton,flood,1.25,8,2026-08,1.4480244365381179,1.6109150068162845,1.7649995018220377,1.9346659913794177,2.1113965968265256,2.2867390245780403,2.401528760381539,2.5038656187207935
cotton,flood,1.25,9,2026-09,1.454446834857421,1.628300733989279,1.7929050490230574,1.9795534451265921,2.171563795584432,2.3613890668257094,2.48525260154747,2.6045095951441195
cotton,flood,1.25,10,2026-10,1.473090757417311,1.6536590250283292,1.821051345103112,2.0180689492681183,2.2265136327048904,2.4386921712918395,2.572407455848265,2.6956248675748475
cotton,flood,1.25,11,2026-11,1.4773023686280622,1.666913164673176,1.8522783495052244,2.059583655839604,2.285349513186598,2.509988783922514,2.648389355230643,2.795229351163849
cotton,flood,1.25,12,2026-12,1.4825756706663582,1.68076868759281,1.8771754177234872,2.1042449972694213,2.345603160983705,2.594216676821886,2.7556993478102387,2.897196346364297
cotton,flood,1.5,1,2026-01,1.4870156558622003,1.5785306054379802,1.628513957774963,1.673282816549868,1.7224462441257553,1.7632133317528906,1.8025051559906276,1.8451498506595954
cotton,flood,1.5,2,2026-02,1.4811435332926453,1.5725286277263222,1.6471578570807694,1.716177113024373,1.7887118739533803,1.8636229067818282,1.9126202873661657,1.9610177105354871
cotton,flood,1.5,3,2026-03,1.4647865465494116,1.5797653680245392,1.6710613872229458,1.7608562972326336,1.8553111459041602,1.94727983233303,2.0068630947749457,2.0679506098771343
cotton,flood,1.5,4,2026-04,1.4583665285769898,1.59247770348931,1.6972018629896914,1.8048436625121262,1.9185430382676134,2.0301109867207883,2.1031201704461804,2.1689793655625507
cotton,flood,1.5,5,2026-05,1.4654672778713598,1.6063171319218672,1.7255315590228488,1.8522054245230524,1.9785704602242726,2.109807751619501,2.197577296668176,2.276313747966647
cotton,flood,1.5,6,2026-06,1.477192992598492,1.626607636037803,1.7552286383626934,1.9007196729845843,2.0456586763717857,2.195193859569086,2.2902316438664774,2.37361245217793
cotton,flood,1.5,7,2026-07,1.4811778747868292,1.6443623080968706,1.786881951920497,1.9449392347263574,2.1125391586828237,2.275939630584771,2.3832835576273004,2.4680162064244504
cotton,flood,1.5,8,2026-08,1.4936713409740114,1.6616968040809015,1.8206385929562217,1.9956535765302605,2.1779553621689325,2.358825209790699,2.4772335282425475,2.582796410034866
cotton,flood,1.5,9,2026-09,1.5061280707582954,1.6861595654941903,1.8566128082657753,2.0498934301463985,2.2487265340934677,2.445296915838512,2.5735617256045398,2.697056308827147
cotton,flood,1.5,10,2026-10,1.5313640633861931,1.7190753463571176,1.8930894606665347,2.09790079177671,2.314591240624973,2.5351632504470447,2.6741681151942616,2.802259826686886
cotton,flood,1.5,11,2026-11,1.5417119384693916,1.7395896608187529,1.933036665643873,2.1493803691881777,2.384989493604514,2.619422912853849,2.76385767286502,2.917099811768012
cotton,flood,1.5,12,2026-12,1.5532294090614271,1.7608675274061134,1.9666342315362602,2.2045250561546332,2.4573854027901563,2.7178468631596373,2.8870251645411553,3.0352653547698965
cotton,flood,1.75,1,2026-01,1.4927959069468846,1.5846665887467772,1.6348442338105535,1.6797871157999913,1.7291416489331417,1.7700672042949959,1.8095117616991752,1.8523222226407743
cotton,flood,1.75,2,2026-02,1.4926807638024975,1.5847776939738645,1.6599882408053024,1.7295451158570756,1.802644879595064,1.87813942498259,1.9275184661295088,1.9762928765486385
cotton,flood,1.75,3,2026-03,1.4819345607191274,1.598259420266845,1.690624226883146,1.781470351073386,1.877030967057722,1.9700763157086525,2.0303571095629356,2.0921597661149374
cotton,flood,1.75,4,2026-04,1.4811746370529135,1.6173832423198777,1.7237452342465591,1.833070496596715,1.9485480725817466,2.0618608868288724,2.1360118969398245,2.2029010962676994
cotton,flood,1.75,5,2026-05,1.4941720179640956,1.6377807588991276,1.7593302904387487,1.88848537161714,2.017325573813979,2.151133466680055,2.2406221916904543,2.320900887844525
cotton,flood,1.75,6,2026-06,1.511981950640356,1.6649154164593392,1.7965655359514532,1.9454829891417298,2.0938354103644694,2.2468922547394885,2.3441682472512975,2.429512733603722
cotton,flood,1.75,7,2026-07,1.5219538330853586,1.6896306381495874,1.8360737641911145,1.9984822713044523,2.170696122883264,2.338594913955144,2.4488939563603824,2.5359592452898823
cotton,flood,1.75,8,2026-08,1.5407571989468778,1.7140794250528602,1.8780316270569863,2.058563708290753,2.246612297628012,2.433183809145357,2.5553247809008393,2.664215381932946
cotton,flood,1.75,9,2026-09,1.5596457093933431,1.7460743098370892,1.9225843118099213,2.122732824063079,2.3286311161653392,2.5321862841718135,2.6650087606276305,2.7928915088453725
cotton,flood,1.75,10,2026-10,1.591942575718936,1.787079441242258,1.9679772982369086,2.180890664678975,2.4061530693030027,2.6354505837498325,2.7799542767082728,2.913113108103932
cotton,flood,1.75,11,2026-11,1.608929730090666,1.8154348121792123,2.0173159998990977,2.2430921697949655,2.488973722304978,2.733628309550073,2.8843603455691977,3.0442837573503163
cotton,flood,1.75,12,2026-12,1.627250227362073,1.8447835635931935,2.0603563013522965,2.30958406911747,2.574494747574264,2.84736877901654,3.024609454335814,3.1799141902921604
cotton,flood,2.0,1,2026-01,1.4985986267274904,1.5908264235355747,1.6411991165708792,1.6863166982289752,1.735863079775121,1.7769477188593554,1.8165456031265181,1.8595224746989116
cotton,flood,2.0,2,2026-02,1.5043078625019246,1.597122173189598,1.6729185656167271,1.7430172475109698,1.8166864150950435,1.8927690182587362,1.9425326928778759,1.9916870270541154
cotton,flood,2.0,3,2026-03,1.4992833238584855,1.6169699793241907,1.7104160854761614,1.8023257302377418,1.8990050585701854,1.9931396737499836,2.054126164901672,2.116652334946323
cotton,flood,2.0,4,2026-04,1.5043394527091352,1.6426782910714204,1.7507037302879587,1.8617387839655897,1.979022370324552,2.094107339176448,2.1694180332550927,2.237353345534851
cotton,flood,2.0,5,2026-05,1.5234390101904909,1.6698606775182383,1.79379105219501,1.9254759496940133,2.0568398005409447,2.193268646358394,2.284510225650457,2.366361375275773
cotton,flood,2.0,6,2026-06,1.5475902136800794,1.7041253726781063,1.8388759472266458,1.991300513608425,2.143146741113205,2.2998081843210523,2.399375096461461,2.48672950688589
cotton,flood,2.0,7,2026-07,1.563852329603954,1.73614517878234,1.8866197982064123,2.053499316280762,2.2304541142036562,2.4029750605343065,2.516310570895246,2.605772716172029
cotton,flood,2.0,8,2026-08,1.5893273714139857,1.7681133334156074,1.937233894673966,2.123456992199828,2.317433545023189,2.5098864572557416,2.635877748884803,2.748200970758007
cotton,flood,2.0,9,2026-09,1.6150650041363135,1.8081180203010703,1.990899997867782,2.198160439019997,2.411374968437159,2.6221631149234654,2.7597052068194197,2.89213204583505
cotton,flood,2.0,10,2026-10,1.654917484992282,1.857773678203455,2.0458275886297668,2.2671634950172317,2.501336949392841,2.739705136607105,2.8899251833414414,3.0283515824584426
cotton,flood,2.0,11,2026-11,1.6790781804152302,1.894586770377201,2.1052698667220424,2.3408897533087054,2.5974916061210824,2.8528129986585835,3.0101168684522093,3.177012852930104
cotton,flood,2.0,12,2026-12,1.7047985873831717,1.9326987087534089,2.158544797222425,2.419649782355231,2.6971850641588024,2.983063201100574,3.168750471460319,3.3314564216702647
rubber,baseline,0.0,1,2026-01,1.790708372119832,1.8832872125307416,1.9859839030320678,2.0778958750039718,2.176866517974801,2.2601526873109057,2.3357432525036286,2.396830923973393
rubber,baseline,0.0,2,2026-02,1.6608478172583174,1.8269452252482747,1.950692065774636,2.089890645655914,2.2271756844853288,2.3624505763649073,2.4542015330483564,2.5465684227267578
rubber,baseline,0.0,3,2026-03,1.5880596245100516,1.7759104557757803,1.9260945563582301,2.0987633315980503,2.2732986143020093,2.4443779201221796,2.5581536832279306,2.668985106260038
rubber,baseline,0.0,4,2026-04,1.533958365958645,1.7321568902631532,1.9066685936691152,2.100713588230131,2.314609727661464,2.5271556523922873,2.662245580890739,2.791881203549205
rubber,baseline,0.0,5,2026-05,1.484701981697358,1.701092686716645,1.8871824640257673,2.104853829155348,2.350000179395785,2.5918739752737068,2.746954115462346,2.8971318262307704
rubber,baseline,0.0,6,2026-06,1.4519352676915982,1.6632127092274807,1.8748842045129823,2.111996323204673,2.3818813326678,2.654172811065525,2.8234780605384917,2.993573059514242
rubber,baseline,0.0,7,2026-07,1.410249768840749,1.6442442087223246,1.8591968106817411,2.1214916925638665,2.410236329360069,2.709725418310605,2.915682776877222,3.105526909670493
rubber,baseline,0.0,8,2026-08,1.390881878927895,1.6206357417830595,1.8457536647082133,2.1279785774610094,2.4407139110241403,2.776414848056548,2.9929702374342693,3.2172058588532826
rubber,baseline,0.0,9,2026-09,1.3597594839659093,1.6026972577967453,1.8440842707577345,2.1365415654325792,2.4688835974917027,2.822533537636799,3.07322133566495,3.301170585673562
rubber,baseline,0.0,10,2026-10,1.3214988290181675,1.5851077469220387,1.834469279106176,2.142461270586204,2.5002100337214586,2.8786079143832524,3.1318321657812898,3.368437451349027
rubber,baseline,0.0,11,2026-11,1.309743357249635,1.5611667702681655,1.8266051459637898,2.1503866758518537,2.5296535237207736,2.9403993776350115,3.2110654789429187,3.454338478183006
rubber,baseline,0.0,12,2026-12,1.2742083530250576,1.5389845552714716,1.813770652264516,2.1534914310164783,2.554803715072669,2.989783240290317,3.271753046565908,3.55958015300591
rubber,baseline,0.25,1,2026-01,1.790708372119832,1.8832872125307416,1.9859839030320678,2.0778958750039718,2.176866517974801,2.2601526873109057,2.3357432525036286,2.396830923973393
rubber,baseline,0.25,2,2026-02,1.6608478172583174,1.8269452252482747,1.950692065774636,2.089890645655914,2.2271756844853288,2.3624505763649073,2.4542015330483564,2.5465684227267578
rubber,baseline,0.25,3,2026-03,1.5880596245100516,1.7759104557757803,1.9260945563582301,2.0987633315980503,2.2732986143020093,2.4443779201221796,2.5581536832279306,2.668985106260038
rubber,baseline,0.25,4,2026-04,1.533958365958645,1.7321568902631532,1.9066685936691152,2.100713588230131,2.314609727661464,2.5271556523922873,2.662245580890739,2.791881203549205
rubber,baseline,0.25,5,2026-05,1.484701981697358,1.701092686716645,1.8871824640257673,2.104853829155348,2.350000179395785,2.5918739752737068,2.746954115462346,2.8971318262307704
rubber,baseline,0.25,6,2026-06,1.4519352676915982,1.6632127092274807,1.8748842045129823,2.111996323204673,2.3818813326678,2.654172811065525,2.8234780605384917,2.993573059514242
rubber,baseline,0.25,7,2026-07,1.410249768840749,1.6442442087223246,1.8591968106817411,2.1214916925638665,2.410236329360069,2.709725418310605,2.915682776877222,3.105526909670493
rubber,baseline,0.25,8,2026-08,1.390881878927895,1.6206357417830595,1.8457536647082133,2.1279785774610094,2.4407139110241403,2.776414848056548,2.9929702374342693,3.2172058588532826
rubber,baseline,0.25,9,2026-09,1.3597594839659093,1.6026972577967453,1.8440842707577345,2.1365415654325792,2.4688835974917027,2.822533537636799,3.07322133566495,3.301170585673562
rubber,baseline,0.25,10,2026-10,1.3214988290181675,1.5851077469220387,1.834469279106176,2.142461270586204,2.5002100337214586,2.8786079143832524,3.1318321657812898,3.368437451349027
rubber,baseline,0.25,11,2026-11,1.309743357249635,1.5611667702681655,1.8266051459637898,2.1503866758518537,2.5296535237207736,2.9403993776350115,3.2110654789429187,3.454338478183006
rubber,baseline,0.25,12,2026-12,1.2742083530250576,1.5389845552714716,1.813770652264516,2.1534914310164783,2.554803715072669,2.989783240290317,3.271753046565908,3.55958015300591
rubber,baseline,0.5,1,2026-01,1.790708372119832,1.8832872125307416,1.9859839030320678,2.0778958750039718,2.176866517974801,2.2601526873109057,2.3357432525036286,2.396830923973393
rubber,baseline,0.5,2,2026-02,1.6608478172583174,1.8269452252482747,1.950692065774636,2.089890645655914,2.2271756844853288,2.3624505763649073,2.4542015330483564,2.5465684227267578
rubber,baseline,0.5,3,2026-03,1.5880596245100516,1.7759104557757803,1.9260945563582301,2.0987633315980503,2.2732986143020093,2.4443779201221796,2.5581536832279306,2.668985106260038
rubber,baseline,0.5,4,2026-04,1.533958365958645,1.7321568902631532,1.9066685936691152,2.100713588230131,2.314609727661464,2.5271556523922873,2.662245580890739,2.791881203549205
